,X,Y,com_insee,com_nom,Type,geometry,0
54,2.2925922,48.7277974997598,91377,Massy,recycling,POINT (2.2925922 48.7277974997598),12279
55,2.2925987,48.7277900997598,91377,Massy,recycling,POINT (2.2925987 48.7277900997598),12026
55,2.2925987,48.7277900997598,91377,Massy,recycling,POINT (2.2925987 48.7277900997598),12152
55,2.2925987,48.7277900997598,91377,Massy,recycling,POINT (2.2925987 48.7277900997598),12153
55,2.2925987,48.7277900997598,91377,Massy,recycling,POINT (2.2925987 48.7277900997598),12278
55,2.2925987,48.7277900997598,91377,Massy,recycling,POINT (2.2925987 48.7277900997598),12279
56,2.2925952,48.7277939997598,91377,Massy,recycling,POINT (2.2925952 48.7277939997598),12026
56,2.2925952,48.7277939997598,91377,Massy,recycling,POINT (2.2925952 48.7277939997598),12152
56,2.2925952,48.7277939997598,91377,Massy,recycling,POINT (2.2925952 48.7277939997598),12153
56,2.2925952,48.7277939997598,91377,Massy,recycling,POINT (2.2925952 48.7277939997598),12278
56,2.2925952,48.7277939997598,91377,Massy,recycling,POINT (2.2925952 48.7277939997598),12279
57,2.2926019,48.7277864997598,91377,Massy,recycling,POINT (2.2926019 48.7277864997598),12026
57,2.2926019,48.7277864997598,91377,Massy,recycling,POINT (2.2926019 48.7277864997598),12152
57,2.2926019,48.7277864997598,91377,Massy,recycling,POINT (2.2926019 48.7277864997598),12153
57,2.2926019,48.7277864997598,91377,Massy,recycling,POINT (2.2926019 48.7277864997598),12278
57,2.2926019,48.7277864997598,91377,Massy,recycling,POINT (2.2926019 48.7277864997598),12279
58,2.2857996,48.7260475997603,91377,Massy,recycling,POINT (2.2857996 48.7260475997603),12026
58,2.2857996,48.7260475997603,91377,Massy,recycling,POINT (2.2857996 48.7260475997603),12027
58,2.2857996,48.7260475997603,91377,Massy,recycling,POINT (2.2857996 48.7260475997603),12152
58,2.2857996,48.7260475997603,91377,Massy,recycling,POINT (2.2857996 48.7260475997603),12153
58,2.2857996,48.7260475997603,91377,Massy,recycling,POINT (2.2857996 48.7260475997603),12278
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13137
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13138
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13263
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13264
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13389
59,2.3694971,48.932923599709,93066,Saint-Denis,recycling,POINT (2.3694971 48.932923599709),13390
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13137
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13138
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13263
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13264
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13389
60,2.369524,48.932926299709,93066,Saint-Denis,recycling,POINT (2.369524 48.932926299709),13390
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13137
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13138
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13263
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13264
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13389
61,2.3695494,48.932928599709,93066,Saint-Denis,recycling,POINT (2.3695494 48.932928599709),13390
62,2.3742139,48.9475149997053,93072,Stains,recycling,POINT (2.3742139 48.9475149997053),13261
62,2.3742139,48.9475149997053,93072,Stains,recycling,POINT (2.3742139 48.9475149997053),13262
62,2.3742139,48.9475149997053,93072,Stains,recycling,POINT (2.3742139 48.9475149997053),13387
62,2.3742139,48.9475149997053,93072,Stains,recycling,POINT (2.3742139 48.9475149997053),13388
63,2.3742378,48.9475198997053,93072,Stains,recycling,POINT (2.3742378 48.9475198997053),13261
63,2.3742378,48.9475198997053,93072,Stains,recycling,POINT (2.3742378 48.9475198997053),13262
63,2.3742378,48.9475198997053,93072,Stains,recycling,POINT (2.3742378 48.9475198997053),13387
63,2.3742378,48.9475198997053,93072,Stains,recycling,POINT (2.3742378 48.9475198997053),13388
64,2.3742617,48.9475250997053,93072,Stains,recycling,POINT (2.3742617 48.9475250997053),13261
64,2.3742617,48.9475250997053,93072,Stains,recycling,POINT (2.3742617 48.9475250997053),13262
64,2.3742617,48.9475250997053,93072,Stains,recycling,POINT (2.3742617 48.9475250997053),13387
64,2.3742617,48.9475250997053,93072,Stains,recycling,POINT (2.3742617 48.9475250997053),13388
65,2.3831663,48.827807599735,75056,Paris,recycling,POINT (2.3831663 48.827807599735),13401
65,2.3831663,48.827807599735,75056,Paris,recycling,POINT (2.3831663 48.827807599735),13527
65,2.3831663,48.827807599735,75056,Paris,recycling,POINT (2.3831663 48.827807599735),13653
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10516
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10517
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10642
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10643
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10768
66,2.1793632,48.7061416997652,91471,Orsay,recycling,POINT (2.1793632 48.7061416997652),10769
67,2.3262702,48.8290013997347,75056,Paris,recycling,POINT (2.3262702 48.8290013997347),12519
67,2.3262702,48.8290013997347,75056,Paris,recycling,POINT (2.3262702 48.8290013997347),12644
67,2.3262702,48.8290013997347,75056,Paris,recycling,POINT (2.3262702 48.8290013997347),12645
67,2.3262702,48.8290013997347,75056,Paris,recycling,POINT (2.3262702 48.8290013997347),12771
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),11884
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),11885
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),12010
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),12011
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),12136
68,2.2792081,48.8669730997253,75056,Paris,recycling,POINT (2.2792081 48.8669730997253),12137
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15669
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15670
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15795
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15796
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15921
69,2.5494529,48.8228413997362,94079,Villiers-sur-Marne,recycling,POINT (2.5494529 48.8228413997362),15922
70,2.2303444,48.8313395997342,92012,Boulogne-Billancourt,recycling,POINT (2.2303444 48.8313395997342),11258
70,2.2303444,48.8313395997342,92012,Boulogne-Billancourt,recycling,POINT (2.2303444 48.8313395997342),11259
70,2.2303444,48.8313395997342,92012,Boulogne-Billancourt,recycling,POINT (2.2303444 48.8313395997342),11384
70,2.2303444,48.8313395997342,92012,Boulogne-Billancourt,recycling,POINT (2.2303444 48.8313395997342),11385
71,2.3741595,48.8784975997225,75056,Paris,recycling,POINT (2.3741595 48.8784975997225),13269
71,2.3741595,48.8784975997225,75056,Paris,recycling,POINT (2.3741595 48.8784975997225),13270
71,2.3741595,48.8784975997225,75056,Paris,recycling,POINT (2.3741595 48.8784975997225),13395
71,2.3741595,48.8784975997225,75056,Paris,recycling,POINT (2.3741595 48.8784975997225),13396
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13269
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13270
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13395
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13396
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13521
72,2.3782991,48.8787247997224,75056,Paris,recycling,POINT (2.3782991 48.8787247997224),13522
73,2.2682217,48.8408108997318,75056,Paris,recycling,POINT (2.2682217 48.8408108997318),11761
73,2.2682217,48.8408108997318,75056,Paris,recycling,POINT (2.2682217 48.8408108997318),11762
73,2.2682217,48.8408108997318,75056,Paris,recycling,POINT (2.2682217 48.8408108997318),11887
73,2.2682217,48.8408108997318,75056,Paris,recycling,POINT (2.2682217 48.8408108997318),11888
73,2.2682217,48.8408108997318,75056,Paris,recycling,POINT (2.2682217 48.8408108997318),12014
74,2.2561889,48.8422868997314,75056,Paris,recycling,POINT (2.2561889 48.8422868997314),11635
74,2.2561889,48.8422868997314,75056,Paris,recycling,POINT (2.2561889 48.8422868997314),11636
74,2.2561889,48.8422868997314,75056,Paris,recycling,POINT (2.2561889 48.8422868997314),11761
74,2.2561889,48.8422868997314,75056,Paris,recycling,POINT (2.2561889 48.8422868997314),11762
75,2.2581924,48.8380939997325,75056,Paris,recycling,POINT (2.2581924 48.8380939997325),11635
75,2.2581924,48.8380939997325,75056,Paris,recycling,POINT (2.2581924 48.8380939997325),11636
75,2.2581924,48.8380939997325,75056,Paris,recycling,POINT (2.2581924 48.8380939997325),11761
75,2.2581924,48.8380939997325,75056,Paris,recycling,POINT (2.2581924 48.8380939997325),11762
75,2.2581924,48.8380939997325,75056,Paris,recycling,POINT (2.2581924 48.8380939997325),11888
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11635
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11636
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11761
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11762
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11887
76,2.2616078,48.8393232997322,75056,Paris,recycling,POINT (2.2616078 48.8393232997322),11888
77,2.2632265,48.8396885997321,75056,Paris,recycling,POINT (2.2632265 48.8396885997321),11636
77,2.2632265,48.8396885997321,75056,Paris,recycling,POINT (2.2632265 48.8396885997321),11761
77,2.2632265,48.8396885997321,75056,Paris,recycling,POINT (2.2632265 48.8396885997321),11762
77,2.2632265,48.8396885997321,75056,Paris,recycling,POINT (2.2632265 48.8396885997321),11887
77,2.2632265,48.8396885997321,75056,Paris,recycling,POINT (2.2632265 48.8396885997321),11888
78,2.2629579,48.8366183997328,75056,Paris,recycling,POINT (2.2629579 48.8366183997328),11636
78,2.2629579,48.8366183997328,75056,Paris,recycling,POINT (2.2629579 48.8366183997328),11762
78,2.2629579,48.8366183997328,75056,Paris,recycling,POINT (2.2629579 48.8366183997328),11763
78,2.2629579,48.8366183997328,75056,Paris,recycling,POINT (2.2629579 48.8366183997328),11888
79,2.2691125,48.8430071997313,75056,Paris,recycling,POINT (2.2691125 48.8430071997313),11761
79,2.2691125,48.8430071997313,75056,Paris,recycling,POINT (2.2691125 48.8430071997313),11762
79,2.2691125,48.8430071997313,75056,Paris,recycling,POINT (2.2691125 48.8430071997313),11887
79,2.2691125,48.8430071997313,75056,Paris,recycling,POINT (2.2691125 48.8430071997313),11888
79,2.2691125,48.8430071997313,75056,Paris,recycling,POINT (2.2691125 48.8430071997313),12013
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13142
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13143
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13268
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13269
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13394
80,2.3711222,48.8863318997205,75056,Paris,recycling,POINT (2.3711222 48.8863318997205),13395
81,2.3721971,48.8948587997184,75056,Paris,recycling,POINT (2.3721971 48.8948587997184),13142
81,2.3721971,48.8948587997184,75056,Paris,recycling,POINT (2.3721971 48.8948587997184),13267
81,2.3721971,48.8948587997184,75056,Paris,recycling,POINT (2.3721971 48.8948587997184),13268
81,2.3721971,48.8948587997184,75056,Paris,recycling,POINT (2.3721971 48.8948587997184),13393
81,2.3721971,48.8948587997184,75056,Paris,recycling,POINT (2.3721971 48.8948587997184),13394
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13016
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13017
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13142
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13143
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13268
82,2.3596075,48.8862773997205,75056,Paris,recycling,POINT (2.3596075 48.8862773997205),13269
83,2.3712038,48.8893268997198,75056,Paris,recycling,POINT (2.3712038 48.8893268997198),13142
83,2.3712038,48.8893268997198,75056,Paris,recycling,POINT (2.3712038 48.8893268997198),13268
83,2.3712038,48.8893268997198,75056,Paris,recycling,POINT (2.3712038 48.8893268997198),13269
83,2.3712038,48.8893268997198,75056,Paris,recycling,POINT (2.3712038 48.8893268997198),13394
83,2.3712038,48.8893268997198,75056,Paris,recycling,POINT (2.3712038 48.8893268997198),13395
84,2.3728586,48.8872522997203,75056,Paris,recycling,POINT (2.3728586 48.8872522997203),13142
84,2.3728586,48.8872522997203,75056,Paris,recycling,POINT (2.3728586 48.8872522997203),13268
84,2.3728586,48.8872522997203,75056,Paris,recycling,POINT (2.3728586 48.8872522997203),13269
84,2.3728586,48.8872522997203,75056,Paris,recycling,POINT (2.3728586 48.8872522997203),13394
84,2.3728586,48.8872522997203,75056,Paris,recycling,POINT (2.3728586 48.8872522997203),13395
85,2.3564214,48.8862554997205,75056,Paris,recycling,POINT (2.3564214 48.8862554997205),13016
85,2.3564214,48.8862554997205,75056,Paris,recycling,POINT (2.3564214 48.8862554997205),13017
85,2.3564214,48.8862554997205,75056,Paris,recycling,POINT (2.3564214 48.8862554997205),13142
85,2.3564214,48.8862554997205,75056,Paris,recycling,POINT (2.3564214 48.8862554997205),13143
86,2.3616583,48.8920709997191,75056,Paris,recycling,POINT (2.3616583 48.8920709997191),13016
86,2.3616583,48.8920709997191,75056,Paris,recycling,POINT (2.3616583 48.8920709997191),13141
86,2.3616583,48.8920709997191,75056,Paris,recycling,POINT (2.3616583 48.8920709997191),13142
86,2.3616583,48.8920709997191,75056,Paris,recycling,POINT (2.3616583 48.8920709997191),13268
87,2.2370709,48.8317491997341,92012,Boulogne-Billancourt,recycling,POINT (2.2370709 48.8317491997341),11259
87,2.2370709,48.8317491997341,92012,Boulogne-Billancourt,recycling,POINT (2.2370709 48.8317491997341),11384
87,2.2370709,48.8317491997341,92012,Boulogne-Billancourt,recycling,POINT (2.2370709 48.8317491997341),11385
87,2.2370709,48.8317491997341,92012,Boulogne-Billancourt,recycling,POINT (2.2370709 48.8317491997341),11510
87,2.2370709,48.8317491997341,92012,Boulogne-Billancourt,recycling,POINT (2.2370709 48.8317491997341),11511
88,2.237354,48.8448626997308,92012,Boulogne-Billancourt,recycling,POINT (2.237354 48.8448626997308),11257
88,2.237354,48.8448626997308,92012,Boulogne-Billancourt,recycling,POINT (2.237354 48.8448626997308),11383
88,2.237354,48.8448626997308,92012,Boulogne-Billancourt,recycling,POINT (2.237354 48.8448626997308),11384
88,2.237354,48.8448626997308,92012,Boulogne-Billancourt,recycling,POINT (2.237354 48.8448626997308),11509
88,2.237354,48.8448626997308,92012,Boulogne-Billancourt,recycling,POINT (2.237354 48.8448626997308),11510
89,2.2398663,48.839810099732,92012,Boulogne-Billancourt,recycling,POINT (2.2398663 48.839810099732),11383
89,2.2398663,48.839810099732,92012,Boulogne-Billancourt,recycling,POINT (2.2398663 48.839810099732),11384
89,2.2398663,48.839810099732,92012,Boulogne-Billancourt,recycling,POINT (2.2398663 48.839810099732),11509
89,2.2398663,48.839810099732,92012,Boulogne-Billancourt,recycling,POINT (2.2398663 48.839810099732),11510
89,2.2398663,48.839810099732,92012,Boulogne-Billancourt,recycling,POINT (2.2398663 48.839810099732),11636
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11510
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11511
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11636
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11637
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11762
90,2.2512689,48.8323859997339,92012,Boulogne-Billancourt,recycling,POINT (2.2512689 48.8323859997339),11763
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11510
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11511
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11636
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11637
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11762
91,2.2535406,48.832152299734,92012,Boulogne-Billancourt,recycling,POINT (2.2535406 48.832152299734),11763
92,2.2587688,48.997372099693,95219,Ermont,recycling,POINT (2.2587688 48.997372099693),11618
92,2.2587688,48.997372099693,95219,Ermont,recycling,POINT (2.2587688 48.997372099693),11619
92,2.2587688,48.997372099693,95219,Ermont,recycling,POINT (2.2587688 48.997372099693),11744
92,2.2587688,48.997372099693,95219,Ermont,recycling,POINT (2.2587688 48.997372099693),11745
92,2.2587688,48.997372099693,95219,Ermont,recycling,POINT (2.2587688 48.997372099693),11870
93,2.5536534,48.9597763997023,93078,Villepinte,recycling,POINT (2.5536534 48.9597763997023),15780
93,2.5536534,48.9597763997023,93078,Villepinte,recycling,POINT (2.5536534 48.9597763997023),15781
93,2.5536534,48.9597763997023,93078,Villepinte,recycling,POINT (2.5536534 48.9597763997023),15906
93,2.5536534,48.9597763997023,93078,Villepinte,recycling,POINT (2.5536534 48.9597763997023),15907
