,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
763,2.1619212,48.9903986996947,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1619212 48.9903986996947),[10233 10358 10359 10485]
764,2.3845405,48.9238721997112,Missing,93027,La Courneuve,library,Dépôt à livres,POINT (2.3845405 48.9238721997112),[13390 13391 13516 13517 13642]
765,2.4258105,48.9309525997094,Missing,93013,Le Bourget,library,Dépôt à livres,POINT (2.4258105 48.9309525997094),[13893 13894 14019 14020 14145 14146]
766,1.9483901,48.8175603997376,Missing,78490,Plaisir,library,Dépôt à livres,POINT (1.9483901 48.8175603997376),[7228 7354 7355 7480]
767,2.8650841,48.9442147997062,Boite à livres du Parc du Baron Pelet,77513,Villenoy,library,Dépôt à livres,POINT (2.8650841 48.9442147997062),[20066 20192 20193 20318]
768,2.5070228,48.8304384997344,Missing,94058,Le Perreux-sur-Marne,library,Dépôt à livres,POINT (2.5070228 48.8304384997344),[15039 15164 15165 15290 15291]
769,2.2882428,48.9110854997144,Missing,92004,Asnières-sur-Seine,library,Dépôt à livres,POINT (2.2882428 48.9110854997144),[12005 12006 12131 12132 12258]
770,2.6405674,48.3455547998541,Missing,77386,Recloses,library,Dépôt à livres,POINT (2.6405674 48.3455547998541),[16983 17108 17109 17234 17235]
771,2.49456,48.9317440997092,Missing,93005,Aulnay-sous-Bois,library,Dépôt à livres,POINT (2.49456 48.9317440997092),[14901 14902 15027 15028 15153 15154]
772,2.2215476,48.7329590997586,Boite à Livres,91312,Igny,library,Dépôt à livres,POINT (2.2215476 48.7329590997586),[11143 11144 11269 11270]
773,2.3625351,48.8049835997407,Missing,94076,Villejuif,library,Dépôt à livres,POINT (2.3625351 48.8049835997407),[13025 13026 13151 13152 13277 13278]
774,2.3625302,48.8049900997407,Boîte à Lire,94076,Villejuif,library,Dépôt à livres,POINT (2.3625302 48.8049900997407),[13025 13026 13151 13152 13277 13278]
775,2.2680338,48.9020227997166,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2680338 48.9020227997166),[11754 11755 11880 11881 12007]
776,2.3302931,48.8436469997311,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3302931 48.8436469997311),[12643 12644 12769 12770 12895]
777,2.3198928,48.8758061997231,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3198928 48.8758061997231),[12513 12514 12639 12640]
778,2.5117513,48.8248897997357,Missing,94017,Champigny-sur-Marne,library,Dépôt à livres,POINT (2.5117513 48.8248897997357),[15165 15166 15291 15292 15417]
779,2.5527096,48.8768057997229,Missing,93032,Gagny,library,Dépôt à livres,POINT (2.5527096 48.8768057997229),[15789 15790 15915 15916]
780,2.602669,48.9532194997039,Missing,77294,Mitry-Mory,library,Dépôt à livres,POINT (2.602669 48.9532194997039),[16411 16537 16538 16663]
781,2.2797161,48.9335898997088,Missing,92036,Gennevilliers,library,Dépôt à livres,POINT (2.2797161 48.9335898997088),[11877 12003 12004 12129 12130]
782,1.9706585,49.0998479996676,Missing,95625,Us,library,Dépôt à livres,POINT (1.9706585 49.0998479996676),[7574 7575 7700 7701 7827]
783,2.1454121,48.9456145997058,Missing,78358,Maisons-Laffitte,library,Bibliothèque,POINT (2.1454121 48.9456145997058),[ 9986 10111 10112 10238]
784,2.1851511,48.9199980997122,Missing,78311,Houilles,library,Dépôt à livres,POINT (2.1851511 48.9199980997122),[10618 10619 10744 10745]
785,2.0575876,49.0628503996768,Missing,95476,Osny,library,Dépôt à livres,POINT (2.0575876 49.0628503996768),[8713 8838 8839 8964 8965]
786,2.3167143,48.8904403997195,Boite à livres,75056,Paris,library,Dépôt à livres,POINT (2.3167143 48.8904403997195),[12386 12512 12513 12638]
787,1.6015065,49.0484573996803,Médiathèque,78255,Freneuse,library,Médiathèque,POINT (1.6015065 49.0484573996803),[2414 2415 2540 2541]
788,1.9367011,49.1603357996527,Missing,95142,Chars,library,Dépôt à livres,POINT (1.9367011 49.1603357996527),[7064 7190 7316]
789,2.3331643,48.80780119974,Missing,94003,Arcueil,library,Dépôt à livres,POINT (2.3331643 48.80780119974),[12647 12648 12773 12774 12899]
790,1.5817543,49.0387198996827,Missing,78089,Bonnières-sur-Seine,library,Dépôt à livres,POINT (1.5817543 49.0387198996827),[2163 2164 2289 2290]
791,2.0471337,49.0159514996884,Missing,95323,Jouy-le-Moutier,library,Dépôt à livres,POINT (2.0471337 49.0159514996884),[8592 8718 8719 8844]
792,2.3846337,48.8687387997249,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3846337 48.8687387997249),[13396 13397 13522 13523 13648]
793,2.3379455,48.9759394996983,Missing,95197,Deuil-la-Barre,library,Dépôt à livres,POINT (2.3379455 48.9759394996983),[12754 12755 12880 12881]
794,2.372253,48.8583364997275,Missing,75056,Paris,library,Dépôt à livres,POINT (2.372253 48.8583364997275),[13146 13271 13272 13397 13398]
795,2.3267098,48.9759518996983,Missing,95197,Deuil-la-Barre,library,Dépôt à livres,POINT (2.3267098 48.9759518996983),[12502 12503 12628 12629 12754 12755]
796,2.3939914,48.8905419997195,Centre de Documentation de la Musique Contemporaine,75056,Paris,library,Bibliothèque,POINT (2.3939914 48.8905419997195),[13520 13646 13647 13772]
797,2.3287951,48.7366679997576,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3287951 48.7366679997576),[12529 12655 12656 12781 12782]
798,2.3292462,48.7390264997571,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3292462 48.7390264997571),[12654 12655 12780 12781 12907]
799,2.2900348,48.8445487997309,Missing,75056,Paris,library,Dépôt à livres,POINT (2.2900348 48.8445487997309),[12013 12139 12140 12265]
800,2.4852511,48.8707990997244,Missing,93064,Rosny-sous-Bois,library,Dépôt à livres,POINT (2.4852511 48.8707990997244),[14782 14783 14908 14909 15034]
801,2.4796639,48.9442097997062,Bibliothèque Jules Verne,93005,Aulnay-sous-Bois,library,Bibliothèque,POINT (2.4796639 48.9442097997062),[14648 14774 14775 14900]
802,2.3895344,48.8025476997413,ECPAD,94041,Ivry-sur-Seine,library,Bibliothèque,POINT (2.3895344 48.8025476997413),[13404 13529 13530 13655 13656]
803,2.423404,48.8457536997306,Missing,94067,Saint-Mandé,library,Dépôt à livres,POINT (2.423404 48.8457536997306),[13903 14029 14030 14155]
804,2.4140318,48.8218110997365,Missing,94018,Charenton-le-Pont,library,Dépôt à livres,POINT (2.4140318 48.8218110997365),[13779 13780 13905 13906 14031 14032]
805,2.3293021,48.9040436997161,Médiathèque Glarner,93070,Saint-Ouen-sur-Seine,library,Médiathèque,POINT (2.3293021 48.9040436997161),[12636 12637 12762 12763]
806,2.1955251,48.7093443997644,Missing,91477,Palaiseau,library,Dépôt à livres,POINT (2.1955251 48.7093443997644),[10768 10769 10894 10895 11020]
807,2.4797226,48.8367152997328,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4797226 48.8367152997328),[14660 14786 14787 14912]
808,2.3479481,48.8510084997293,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3479481 48.8510084997293),[12894 12895 13020 13021]
809,2.2768616,48.9040983997161,Bibliothèque pour Tous,92026,Courbevoie,library,Bibliothèque,POINT (2.2768616 48.9040983997161),[11880 11881 12006 12007 12132 12133]
810,2.1621887,48.9980663996928,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1621887 48.9980663996928),[10232 10358 10359 10484]
811,2.1904083,48.9881525996953,Val Parisis Médiathèque,95424,Montigny-lès-Cormeilles,library,Médiathèque,POINT (2.1904083 48.9881525996953),[10611 10737 10738 10863]
812,2.239431,48.5804140997963,Missing,91207,Égly,library,Bibliothèque,POINT (2.239431 48.5804140997963),[11412 11413 11538 11539]
813,2.1919461,48.5772898997971,Missing,91105,Breuillet,library,Dépôt à livres,POINT (2.1919461 48.5772898997971),[10657 10782 10783 10909]
814,2.3315679,48.6694431997743,Missing,91216,Épinay-sur-Orge,library,Dépôt à livres,POINT (2.3315679 48.6694431997743),[12662 12663 12788 12789 12915]
815,2.4440349,48.803819199741,Missing,94046,Maisons-Alfort,library,Dépôt à livres,POINT (2.4440349 48.803819199741),[14160 14285 14286 14411 14412]
816,2.4292992,48.803687899741,Missing,94046,Maisons-Alfort,library,Dépôt à livres,POINT (2.4292992 48.803687899741),[14033 14034 14159 14160 14286]
817,2.2843425,48.9779426996978,Missing,95203,Eaubonne,library,Dépôt à livres,POINT (2.2843425 48.9779426996978),[11998 11999 12124 12125]
818,2.2898756,48.8012608997416,Boite à livres,92020,Châtillon,library,Dépôt à livres,POINT (2.2898756 48.8012608997416),[12018 12143 12144 12270]
819,2.334407,48.7772804997476,Missing,94038,L'Haÿ-les-Roses,library,Dépôt à livres,POINT (2.334407 48.7772804997476),[12650 12651 12776 12777 12902 12903]
820,2.3509515,48.8503640997294,Bibliothèque des Bernardins,75056,Paris,library,Bibliothèque,POINT (2.3509515 48.8503640997294),[12894 12895 13020 13021 13146 13147]
821,2.2265044,48.9105458997145,Les boîtes à livres de Nanterre,92050,Nanterre,library,Dépôt à livres,POINT (2.2265044 48.9105458997145),[11124 11249 11250 11375 11376]
822,2.4484238,48.7373275997575,Missing,94078,Villeneuve-Saint-Georges,library,Dépôt à livres,POINT (2.4484238 48.7373275997575),[14293 14419 14420 14545]
823,2.3561362,48.856039699728,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3561362 48.856039699728),[13019 13020 13145 13146 13272]
824,1.9676844,49.1009438996673,Boîte à livres,95625,Us,library,Dépôt à livres,POINT (1.9676844 49.1009438996673),[7449 7574 7575 7700 7701]
825,2.4574117,48.6967792997675,Librairie de la Forêt,91421,Montgeron,library,Bibliothèque,POINT (2.4574117 48.6967792997675),[14423 14424 14549 14550 14676]
826,2.2410225,48.900456399717,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2410225 48.900456399717),[11377 11502 11503 11629]
827,2.2821279,48.8430049997312,L’Art de la Joie,75056,Paris,library,Bibliothèque,POINT (2.2821279 48.8430049997312),[11887 12013 12014 12139 12140]
828,2.3023685,48.5610937998011,Médiathèque Jean Farges,91376,Marolles-en-Hurepoix,library,Médiathèque,POINT (2.3023685 48.5610937998011),[12296 12297 12422 12423]
829,2.4693288,48.4037609998398,Missing,91405,Milly-la-Forêt,library,Dépôt à livres,POINT (2.4693288 48.4037609998398),[14582 14708 14709 14834 14835]
830,2.3914753,48.6850573997704,Boîte à livres,91201,Draveil,library,Dépôt à livres,POINT (2.3914753 48.6850573997704),[13417 13542 13543 13668 13669]
831,2.1894983,48.4897497998187,Missing,91226,Étréchy,library,Dépôt à livres,POINT (2.1894983 48.4897497998187),[10666 10667 10792 10793 10918 10919]
832,2.7349912,48.1819648998939,Missing,77458,Souppes-sur-Loing,library,Dépôt à livres,POINT (2.7349912 48.1819648998939),[18387 18512 18513 18639]
833,2.9054566,48.8593941997272,Missing,77142,Crécy-la-Chapelle,library,Dépôt à livres,POINT (2.9054566 48.8593941997272),[20705 20706 20831 20832]
834,2.9471026,48.9584269997026,Missing,77475,Trilport,library,Dépôt à livres,POINT (2.9471026 48.9584269997026),[21198 21199 21324 21325 21450 21451]
835,2.2173387,48.9039770997161,Bibliothèque Arts du spectacle,92050,Nanterre,library,Bibliothèque,POINT (2.2173387 48.9039770997161),[10998 10999 11124 11125 11250 11251]
836,2.2174084,48.9039474997161,Bibliothèque de Philosophie,92050,Nanterre,library,Bibliothèque,POINT (2.2174084 48.9039474997161),[10998 10999 11124 11125 11250 11251]
837,2.2174495,48.9039285997161,Bibliothèque Lettres et Sciences du langage,92050,Nanterre,library,Bibliothèque,POINT (2.2174495 48.9039285997161),[10998 10999 11124 11125 11250 11251]
838,2.2157075,48.9030501997164,Bibliothèque Sciences économiques - Gestion - Mathématiques - Informatique,92050,Nanterre,library,Bibliothèque,POINT (2.2157075 48.9030501997164),[10998 10999 11124 11125 11250 11251]
839,2.2146605,48.9024518997165,Bibliothèque Droit - Science politique,92050,Nanterre,library,Bibliothèque,POINT (2.2146605 48.9024518997165),[10998 10999 11124 11125 11251]
840,2.2129821,48.9019572997166,Bibliothèque Histoire et Histoire de l'art,92050,Nanterre,library,Bibliothèque,POINT (2.2129821 48.9019572997166),[10998 10999 11124 11125 11251]
841,2.2123928,48.9024414997165,Bibliothèque AES - Sociologie,92050,Nanterre,library,Bibliothèque,POINT (2.2123928 48.9024414997165),[10998 10999 11124 11125]
842,2.2119824,48.9023411997165,Bibliothèque cartothèque de Géographie,92050,Nanterre,library,Bibliothèque,POINT (2.2119824 48.9023411997165),[10998 10999 11124 11125]
843,2.2120508,48.9023238997165,Bibliothèque Aménagement et Urbanisme,92050,Nanterre,library,Bibliothèque,POINT (2.2120508 48.9023238997165),[10998 10999 11124 11125]
844,2.211835,48.9028737997164,Bibliothèque Sciences psychologiques et Sciences de l'éducation,92050,Nanterre,library,Bibliothèque,POINT (2.211835 48.9028737997164),[10998 10999 11124 11125]
845,2.2128032,48.904464799716,Bibliothèque Langues et cultures étrangères,92050,Nanterre,library,Bibliothèque,POINT (2.2128032 48.904464799716),[10998 10999 11124 11125]
846,2.2133609,48.9048520997159,Centre de documentation - UFR STAPS,92050,Nanterre,library,Bibliothèque,POINT (2.2133609 48.9048520997159),[10998 10999 11124 11125 11250]
847,2.4308598,48.8551512997282,Médiathèque ATD Quart Monde,93048,Montreuil,library,Médiathèque,POINT (2.4308598 48.8551512997282),[14028 14153 14154 14280]
848,1.6364789,49.0112028996895,Missing,78290,Guernes,library,Dépôt à livres,POINT (1.6364789 49.0112028996895),[2922 2923 3048 3049]
849,2.3767223,48.856009599728,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3767223 48.856009599728),[13272 13397 13398 13524]
850,2.186715,48.8383090997324,Missing,92033,Garches,library,Dépôt à livres,POINT (2.186715 48.8383090997324),[10627 10628 10753 10754 10880]
851,2.1668571,48.44387749983,Bibliothèque Intercommunale Ulysse,91223,Étampes,library,Bibliothèque,POINT (2.1668571 48.44387749983),[10419 10420 10545 10546]
852,2.2566209,48.924619199711,Missing,92025,Colombes,library,Dépôt à livres,POINT (2.2566209 48.924619199711),[11500 11626 11627 11752 11753]
853,2.2593949,48.9238899997112,Missing,92025,Colombes,library,Dépôt à livres,POINT (2.2593949 48.9238899997112),[11626 11627 11752 11753 11878]
854,2.3581734,48.8710139997243,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3581734 48.8710139997243),[13018 13019 13144 13145 13270]
855,2.3811242,48.8254765997356,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3811242 48.8254765997356),[13275 13401 13402 13527 13528]
856,2.3100165,48.828009399735,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3100165 48.828009399735),[12267 12393 12519]
857,2.3581272,48.8744937997234,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3581272 48.8744937997234),[13017 13018 13143 13144 13270]
858,2.399141,48.8535678997286,Missing,75056,Paris,library,Dépôt à livres,POINT (2.399141 48.8535678997286),[13524 13650 13651 13776 13777]
859,2.4008957,48.8537825997286,Missing,75056,Paris,library,Dépôt à livres,POINT (2.4008957 48.8537825997286),[13524 13650 13651 13776 13777 13902]
860,2.186681,48.8080616997399,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.186681 48.8080616997399),[10631 10632 10757 10758 10883]
861,2.197338,48.4932381998179,Missing,91226,Étréchy,library,Dépôt à livres,POINT (2.197338 48.4932381998179),[10792 10793 10918 10919 11044]
862,2.9214583,48.3112531998625,Missing,77184,Flagy,library,Dépôt à livres,POINT (2.9214583 48.3112531998625),[21018 21019 21144 21145]
863,2.8840038,48.948970699705,Missing,77284,Meaux,library,Dépôt à livres,POINT (2.8840038 48.948970699705),[20317 20318 20443 20444 20569 20570]
864,2.361387,48.8326926997338,Missing,75056,Paris,library,Dépôt à livres,POINT (2.361387 48.8326926997338),[13022 13023 13148 13149 13274 13275]
865,2.28659,49.142816499657,Missing,95052,Beaumont-sur-Oise,library,Bibliothèque,POINT (2.28659 49.142816499657),[11980 12105 12106 12232]
866,2.3199505,49.0451082996812,Missing,95091,Bouffémont,library,Dépôt à livres,POINT (2.3199505 49.0451082996812),[12369 12494 12495 12620 12621]
867,2.3226827,49.0452588996811,Missing,95091,Bouffémont,library,Dépôt à livres,POINT (2.3226827 49.0452588996811),[12494 12495 12620 12621 12747]
868,2.5051567,48.6978575997673,Médiathèque Tomi Ungerer,91114,Brunoy,library,Médiathèque,POINT (2.5051567 48.6978575997673),[15053 15054 15179 15180 15305 15306]
869,3.031497,49.0217992996869,Missing,77257,Lizy-sur-Ourcq,library,Dépôt à livres,POINT (3.031497 49.0217992996869),[22451 22452 22577 22578 22703]
870,2.1548013,48.6473171997798,Missing,91319,Janvry,library,Dépôt à livres,POINT (2.1548013 48.6473171997798),[10145 10271 10272 10397]
871,2.217584,48.5925951997933,Ollainville Espace Simone Veil,91461,Ollainville,library,Bibliothèque,POINT (2.217584 48.5925951997933),[11033 11159 11160 11285 11286]
872,3.2499797,48.5134978998129,Missing,77260,Longueville,library,Dépôt à livres,POINT (3.2499797 48.5134978998129),[25532 25658 25659 25784]
873,2.2073726,49.0342393996838,Missing,95060,Bessancourt,library,Dépôt à livres,POINT (2.2073726 49.0342393996838),[10858 10984 10985 11110]
874,3.0377734,48.8214115997366,Missing,77320,Mouroux,library,Dépôt à livres,POINT (3.0377734 48.8214115997366),[22474 22599 22600 22725 22726]
875,2.0747937,49.0164285996883,Bibliothèque Universitaire,95450,Neuville-sur-Oise,library,Bibliothèque,POINT (2.0747937 49.0164285996883),[8970 9096 9097 9222]
876,2.7082432,48.8824695997215,Missing,77464,Thorigny-sur-Marne,library,Dépôt à livres,POINT (2.7082432 48.8824695997215),[17931 18056 18057 18183]
877,2.7053981,48.8810011997218,Missing,77464,Thorigny-sur-Marne,library,Dépôt à livres,POINT (2.7053981 48.8810011997218),[17805 17931 17932 18057]
878,3.2202434,48.9738577996988,Missing,77397,Saâcy-sur-Marne,library,Dépôt à livres,POINT (3.2202434 48.9738577996988),[25102 25103 25228 25229 25355]
879,2.0322919,48.9377754997078,Missing,78123,Carrières-sous-Poissy,library,Dépôt à livres,POINT (2.0322919 48.9377754997078),[8474 8475 8600 8601]
880,1.849228,48.908676999715,Missing,78380,Maule,library,Bibliothèque,POINT (1.849228 48.908676999715),[5832 5958 5959 6084]
